Date,Open,High,Low,Close,Adj Close,Volume
2007-04-02,12354.519531,12572.469727,12324.280273,12560.200195,12560.200195,804950000
2007-04-09,12562.639648,12615.379883,12428.219727,12612.129883,12612.129883,1094290000
2007-04-16,12611.639648,12966.290039,12611.309570,12961.980469,12961.980469,1422090000
2007-04-23,12961.980469,13148.000000,12901.679688,13120.940430,13120.940430,1234390000
2007-04-30,13120.209961,13284.530273,13041.299805,13264.620117,13264.620117,1247950000
2007-05-07,13264.129883,13369.290039,13210.900391,13326.219727,13326.219727,1151310000
2007-05-14,13325.809570,13558.480469,13297.040039,13556.530273,13556.530273,1181390000
2007-05-21,13556.530273,13624.549805,13423.900391,13507.280273,13507.280273,1049380000
2007-05-28,13507.280273,13692.000000,13456.730469,13668.110352,13668.110352,886690000
2007-06-04,13667.209961,13690.379883,13251.530273,13424.389648,13424.389648,1178580000
2007-06-11,13424.389648,13688.660156,13287.620117,13639.480469,13639.480469,1323530000
2007-06-18,13639.000000,13674.360352,13359.690430,13360.259766,13360.259766,1304810000
2007-06-25,13360.089844,13524.540039,13259.860352,13408.620117,13408.620117,1207920000
2007-07-02,13409.599609,13633.629883,13409.519531,13611.679688,13611.679688,672870000
2007-07-09,13612.660156,13932.290039,13474.790039,13907.250000,13907.250000,1216010000
2007-07-16,13907.089844,14021.950195,13797.669922,13851.080078,13851.080078,1442520000
2007-07-23,13851.730469,13973.990234,13265.469727,13265.469727,13265.469727,1565300000
2007-07-30,13266.209961,13503.330078,13132.650391,13181.910156,13181.910156,1537930000
2007-08-06,13183.129883,13695.820313,13057.860352,13239.540039,13239.540039,1574240000
2007-08-13,13239.540039,13338.150391,12517.940430,13079.080078,13079.080078,1638230000
2007-08-20,13079.080078,13381.469727,12982.750000,13378.870117,13378.870117,1025550000
2007-08-27,13377.160156,13428.950195,13034.780273,13357.740234,13357.740234,1038510000
2007-09-03,13358.389648,13494.059570,13082.169922,13113.379883,13113.379883,936010000
2007-09-10,13116.389648,13469.269531,13021.929688,13442.519531,13442.519531,1031930000
2007-09-17,13441.950195,13877.169922,13362.370117,13820.190430,13820.190430,1344190000
2007-09-24,13821.570313,13924.809570,13696.309570,13895.629883,13895.629883,1016240000
2007-10-01,13895.709961,14124.540039,13893.509766,14066.009766,14066.009766,880750000
2007-10-08,14065.360352,14198.099609,13950.250000,14093.080078,14093.080078,870270000
2007-10-15,14092.429688,14118.519531,13511.940430,13522.019531,13522.019531,1303720000
2007-10-22,13521.620117,13811.250000,13407.490234,13806.700195,13806.700195,1280860000
2007-10-29,13807.349609,13962.530273,13446.019531,13595.099609,13595.099609,1290660000
2007-11-05,13592.580078,13669.719727,13017.299805,13042.740234,13042.740234,1545520000
2007-11-12,13039.160156,13367.169922,12975.110352,13176.790039,13176.790039,1415230000
2007-11-19,13176.299805,13176.299805,12786.030273,12980.879883,12980.879883,1018400000
2007-11-26,12979.990234,13466.990234,12724.089844,13371.719727,13371.719727,1385740000
2007-12-03,13368.219727,13668.099609,13237.589844,13625.580078,13625.580078,1050600000
2007-12-10,13623.549805,13780.110352,13321.639648,13339.849609,13339.849609,1275710000
2007-12-17,13339.200195,13473.980469,13092.000000,13450.650391,13450.650391,1319260000
2007-12-24,13450.730469,13563.480469,13298.150391,13365.870117,13365.870117,497510000
2007-12-31,13364.160156,13364.730469,12789.040039,12800.179688,12800.179688,911650000
2008-01-07,12801.150391,12931.290039,12501.759766,12606.299805,12606.299805,1589510000
2008-01-14,12613.780273,12794.570313,12022.480469,12099.299805,12099.299805,2008240000
2008-01-21,12092.719727,12486.889648,11634.820313,12207.169922,12207.169922,1824580000
2008-01-28,12205.709961,12767.740234,12112.139648,12743.190430,12743.190430,1672670000
2008-02-04,12743.110352,12749.780273,12103.370117,12182.129883,12182.129883,1456550000
2008-02-11,12181.889648,12573.129883,12069.469727,12348.209961,12348.209961,1284960000
2008-02-18,12349.589844,12505.250000,12155.259766,12381.019531,12381.019531,1156050000
2008-02-25,12380.769531,12756.559570,12223.570313,12266.389648,12266.389648,1443220000
2008-03-03,12264.360352,12349.669922,11819.690430,11893.690430,11893.690430,1502700000
2008-03-10,11893.040039,12303.349609,11731.599609,11951.089844,11951.089844,1689550000
2008-03-17,11946.450195,12461.530273,11756.599609,12361.320313,12361.320313,1581780000
2008-03-24,12361.969727,12622.070313,12196.870117,12216.400391,12216.400391,1181380000
2008-03-31,12215.919922,12696.290039,12176.110352,12609.419922,12609.419922,1167030000
2008-04-07,12612.589844,12733.660156,12302.059570,12325.419922,12325.419922,1104400000
2008-04-14,12324.769531,12893.980469,12269.809570,12849.360352,12849.360352,1215480000
2008-04-21,12850.910156,12942.259766,12656.559570,12891.860352,12891.860352,1142150000
2008-04-28,12890.759766,13132.459961,12793.099609,13058.200195,13058.200195,1146280000
2008-05-05,13056.570313,13058.450195,12715.019531,12745.879883,12745.879883,1007990000
2008-05-12,12745.549805,13001.940430,12740.500000,12986.799805,12986.799805,1108680000
2008-05-19,12985.410156,13136.690430,12460.089844,12479.629883,12479.629883,1131370000
2008-05-26,12479.629883,12726.660156,12442.589844,12638.320313,12638.320313,831860000
2008-06-02,12637.669922,12638.080078,12192.059570,12209.809570,12209.809570,1209120000
2008-06-09,12210.129883,12369.230469,12076.929688,12307.349609,12307.349609,1263170000
2008-06-16,12306.860352,12322.820313,11818.830078,11842.690430,11842.690430,1270350000
2008-06-23,11843.830078,11986.959961,11297.990234,11346.509766,11346.509766,1285100000
2008-06-30,11345.700195,11437.299805,11157.209961,11288.540039,11288.540039,989400000
2008-07-07,11289.190430,11418.240234,10977.679688,11100.540039,11100.540039,1269860000
2008-07-14,11103.639648,11510.820313,10827.709961,11496.570313,11496.570313,1558210000
2008-07-21,11495.019531,11698.169922,11325.099609,11370.690430,11370.690430,1183120000
2008-07-28,11369.469727,11586.620117,11125.129883,11326.320313,11326.320313,1022900000
2008-08-04,11326.320313,11759.959961,11221.530273,11734.320313,11734.320313,1027740000
2008-08-11,11729.669922,11867.110352,11450.889648,11659.900391,11659.900391,914160000
2008-08-18,11659.650391,11690.429688,11290.580078,11628.059570,11628.059570,741560000
2008-08-25,11626.190430,11715.179688,11340.410156,11543.959961,11543.959961,705050000
2008-09-01,11545.629883,11790.169922,11037.849609,11220.959961,11220.959961,778840000
2008-09-08,11224.870117,11577.500000,11098.669922,11421.990234,11421.990234,1231270000
2008-09-15,11416.370117,11483.049805,10459.440430,11388.440430,11388.440430,2534100000
2008-09-22,11394.419922,11394.580078,10753.570313,11143.129883,11143.129883,1052410000
2008-09-29,11139.620117,11139.940430,10310.250000,10325.379883,10325.379883,1657400000
2008-10-06,10322.519531,10322.759766,7882.509766,8451.190430,8451.190430,2344910000
2008-10-13,8462.419922,9794.370117,8197.669922,8852.219727,8852.219727,1969430000
2008-10-20,8852.299805,9284.549805,8187.479980,8378.950195,8378.950195,1497820000
2008-10-27,8375.919922,9454.360352,8143.589844,9325.009766,9325.009766,1547730000
2008-11-03,9326.040039,9653.950195,8637.169922,8943.809570,8943.809570,1291190000
2008-11-10,8946.599609,9159.580078,7965.419922,8497.309570,8497.309570,1574130000
2008-11-17,8494.839844,8571.299805,7449.379883,8046.419922,8046.419922,2092220000
2008-11-24,8048.089844,8831.349609,8048.089844,8829.040039,8829.040039,1305340000
2008-12-01,8826.889648,8827.049805,8118.500000,8635.419922,8635.419922,1550460000
2008-12-08,8637.650391,9026.410156,8347.809570,8629.679688,8629.679688,1438320000
2008-12-15,8628.809570,8961.259766,8469.030273,8579.110352,8579.110352,1630620000
2008-12-22,8573.370117,8604.120117,8372.019531,8515.549805,8515.549805,539420000
2008-12-29,8515.870117,9065.280273,8364.059570,9034.690430,9034.690430,756750000
2009-01-05,9027.129883,9088.059570,8576.959961,8599.179688,8599.179688,1146800000
2009-01-12,8599.259766,8602.599609,7995.129883,8281.219727,8281.219727,1808670000
2009-01-19,8279.629883,8291.980469,7909.029785,8077.560059,8077.560059,1619790000
2009-01-26,8078.040039,8405.870117,7961.919922,8000.859863,8000.859863,1473020000
2009-02-02,8000.620117,8312.370117,7845.310059,8280.589844,8280.589844,1739860000
2009-02-09,8281.379883,8315.070313,7693.979980,7850.410156,7850.410156,1593370000
2009-02-16,7845.629883,7845.629883,7249.470215,7365.669922,7365.669922,1487450000
2009-02-23,7365.990234,7441.020020,7033.620117,7062.930176,7062.930176,2313680000
2009-03-02,7056.479980,7058.950195,6469.950195,6626.939941,6626.939941,2413720000
2009-03-09,6625.740234,7242.620117,6516.859863,7223.979980,7223.979980,2498140000
2009-03-16,7225.330078,7571.640137,7172.049805,7278.379883,7278.379883,2795830000
2009-03-23,7279.250000,7931.330078,7278.779785,7776.180176,7776.180176,2070270000
2009-03-30,7773.310059,8075.729980,7437.589844,8017.589844,8017.589844,1895470000
2009-04-06,8016.160156,8087.279785,7750.850098,8083.379883,8083.379883,1241730000
2009-04-13,8082.020020,8190.660156,7870.479980,8131.330078,8131.330078,2247680000
2009-04-20,8128.939941,8128.939941,7791.950195,8076.290039,8076.290039,1994680000
2009-04-27,8073.819824,8307.509766,7938.979980,8212.410156,8212.410156,1436800000
2009-05-04,8213.599609,8587.549805,8213.599609,8574.650391,8574.650391,2025520000
2009-05-11,8569.230469,8569.230469,8230.169922,8268.639648,8268.639648,1637020000
2009-05-18,8270.150391,8591.929688,8221.009766,8277.320313,8277.320313,1581100000
2009-05-25,8277.320313,8522.950195,8226.900391,8500.330078,8500.330078,1253390000
2009-06-01,8501.530273,8839.400391,8501.290039,8763.129883,8763.129883,1357320000
2009-06-08,8759.349609,8877.929688,8633.070313,8799.259766,8799.259766,1011400000
2009-06-15,8798.500000,8798.500000,8461.290039,8539.730469,8539.730469,1457540000
2009-06-22,8538.519531,8538.830078,8259.429688,8438.389648,8438.389648,1248000000
2009-06-29,8440.129883,8580.469727,8280.740234,8280.740234,8280.740234,792220000
2009-07-06,8280.740234,8327.969727,8087.189941,8146.520020,8146.520020,1109950000
2009-07-13,8146.520020,8754.290039,8130.419922,8743.940430,8743.940430,1265680000
2009-07-20,8746.049805,9100.879883,8745.900391,9093.240234,9093.240234,1120720000
2009-07-27,9093.089844,9246.429688,9007.469727,9171.610352,9171.610352,1063590000
2009-08-03,9173.650391,9437.709961,9173.650391,9370.070313,9370.070313,1115340000
2009-08-10,9368.410156,9424.110352,9216.879883,9321.400391,9321.400391,848570000
2009-08-17,9313.849609,9519.110352,9116.519531,9505.959961,9505.959961,987810000
2009-08-24,9506.179688,9630.200195,9459.400391,9544.200195,9544.200195,888890000
2009-08-31,9542.910156,9557.950195,9252.929688,9441.269531,9441.269531,965630000
2009-09-07,9440.129883,9649.849609,9439.980469,9605.410156,9605.410156,824080000
2009-09-14,9598.080078,9854.580078,9535.959961,9820.200195,9820.200195,1312180000
2009-09-21,9818.610352,9917.990234,9641.009766,9665.190430,9665.190430,992020000
2009-09-28,9663.230469,9834.480469,9430.080078,9487.669922,9487.669922,1072910000
2009-10-05,9488.730469,9865.009766,9481.089844,9864.940430,9864.940430,918220000
2009-10-12,9865.240234,10062.940430,9815.059570,9995.910156,9995.910156,1215420000
2009-10-19,9996.669922,10119.469727,9916.780273,9972.179688,9972.179688,1189360000
2009-10-26,9972.330078,10072.320313,9684.540039,9712.730469,9712.730469,1341410000
2009-11-02,9712.129883,10044.500000,9678.950195,10023.419922,10023.419922,1090160000
2009-11-09,10020.620117,10341.969727,10020.620117,10270.469727,10270.469727,939430000
2009-11-16,10267.530273,10438.169922,10256.110352,10318.160156,10318.160156,953910000
2009-11-23,10320.129883,10495.610352,10231.250000,10309.919922,10309.919922,606470000
2009-11-30,10309.769531,10516.700195,10263.290039,10388.900391,10388.900391,1277930000
2009-12-07,10386.860352,10484.049805,10235.629883,10471.500000,10471.500000,982840000
2009-12-14,10471.280273,10514.660156,10263.900391,10328.889648,10328.889648,1229170000
2009-12-21,10330.099609,10522.059570,10329.799805,10520.089844,10520.089844,464680000
2009-12-28,10517.910156,10580.330078,10423.129883,10428.049805,10428.049805,443000000
2010-01-04,10430.690430,10619.400391,10430.690430,10618.190430,10618.190430,944460000
2010-01-11,10620.309570,10723.769531,10561.059570,10609.650391,10609.650391,1205160000
2010-01-18,10608.370117,10729.889648,10157.639648,10172.980469,10172.980469,1023330000
2010-01-25,10175.099609,10285.129883,10043.750000,10067.330078,10067.330078,1251750000
2010-02-01,10068.990234,10314.839844,9835.089844,10012.230469,10012.230469,1247070000
2010-02-08,10005.429688,10161.570313,9904.089844,10099.139648,10099.139648,1122060000
2010-02-15,10100.809570,10438.549805,10100.809570,10402.349609,10402.349609,855230000
2010-02-22,10402.429688,10433.639648,10185.830078,10325.259766,10325.259766,1055300000
2010-03-01,10326.099609,10571.940430,10326.099609,10566.200195,10566.200195,924230000
2010-03-08,10563.780273,10644.950195,10507.169922,10624.690430,10624.690430,894350000
2010-03-15,10623.410156,10819.900391,10570.509766,10741.980469,10741.980469,1169640000
2010-03-22,10741.000000,10955.480469,10695.129883,10850.360352,10850.360352,917730000
2010-03-29,10849.230469,10956.389648,10832.830078,10927.070313,10927.070313,642100000
2010-04-05,10927.450195,11000.980469,10844.089844,10997.349609,10997.349609,796030000
2010-04-12,10996.750000,11154.549805,10947.769531,11018.660156,11018.660156,1139500000
2010-04-19,11018.360352,11205.639648,10977.849609,11204.280273,11204.280273,1000980000
2010-04-26,11205.110352,11258.009766,10965.379883,11008.610352,11008.610352,1141520000
2010-05-03,11009.599609,11177.669922,9869.620117,10380.429688,10380.429688,1527630000
2010-05-10,10386.179688,10920.269531,10386.030273,10620.160156,10620.160156,1191910000
2010-05-17,10616.980469,10718.860352,9918.820313,10193.389648,10193.389648,1533190000
2010-05-24,10193.459961,10264.200195,9774.480469,10136.629883,10136.629883,1352960000
2010-05-31,10133.940430,10315.209961,9889.879883,9931.969727,9931.969727,856220000
2010-06-07,9931.750000,10215.980469,9757.549805,10211.070313,10211.070313,1114920000
2010-06-14,10211.830078,10483.440430,10186.209961,10450.639648,10450.639648,1065870000
2010-06-21,10452.459961,10594.160156,10081.080078,10143.809570,10143.809570,1214980000
2010-06-28,10143.049805,10201.929688,9614.320313,9686.480469,9686.480469,1152080000
2010-07-05,9686.480469,10201.769531,9659.009766,10198.030273,10198.030273,807600000
2010-07-12,10199.240234,10407.820313,10079.580078,10097.900391,10097.900391,1064120000
2010-07-19,10098.120117,10441.950195,10007.759766,10424.620117,10424.620117,977500000
2010-07-26,10424.169922,10584.990234,10347.500000,10465.940430,10465.940430,931710000
2010-08-02,10468.820313,10702.990234,10468.589844,10653.559570,10653.559570,800360000
2010-08-09,10654.620117,10719.940430,10268.709961,10303.150391,10303.150391,961800000
2010-08-16,10303.070313,10480.440430,10147.240234,10213.620117,10213.620117,984830000
2010-08-23,10215.509766,10304.700195,9936.620117,10150.650391,10150.650391,964660000
2010-08-30,10145.580078,10451.150391,9941.839844,10447.929688,10447.929688,930140000
2010-09-06,10446.799805,10476.620117,10332.400391,10462.769531,10462.769531,619710000
2010-09-13,10458.599609,10650.160156,10458.599609,10607.849609,10607.849609,1088080000
2010-09-20,10608.080078,10865.780273,10608.080078,10860.259766,10860.259766,848550000
2010-09-27,10860.030273,10948.879883,10728.639648,10829.679688,10829.679688,846280000
2010-10-04,10828.849609,11032.169922,10711.120117,11006.480469,11006.480469,834250000
2010-10-11,11006.929688,11155.230469,10913.839844,11062.780273,11062.780273,1010280000
2010-10-18,11062.629883,11213.540039,10917.620117,11132.559570,11132.559570,940700000
2010-10-25,11133.400391,11247.599609,11020.820313,11118.490234,11118.490234,840130000
2010-11-01,11120.299805,11451.530273,11062.330078,11444.080078,11444.080078,924450000
2010-11-08,11439.540039,11439.610352,11143.839844,11192.580078,11192.580078,984380000
2010-11-15,11194.019531,11280.900391,10978.929688,11203.549805,11203.549805,961650000
2010-11-22,11201.660156,11206.049805,10992.169922,11091.870117,11091.870117,552350000
2010-11-29,11083.750000,11388.870117,10929.280273,11382.089844,11382.089844,949350000
2010-12-06,11381.330078,11450.889648,11327.490234,11410.320313,11410.320313,770260000
2010-12-13,11406.160156,11519.040039,11405.330078,11491.910156,11491.910156,1012060000
2010-12-20,11491.299805,11580.839844,11442.679688,11573.490234,11573.490234,467660000
2010-12-27,11572.809570,11625.000000,11518.440430,11577.509766,11577.509766,438870000
2011-01-03,11577.429688,11742.679688,11577.349609,11674.759766,11674.759766,933840000
2011-01-10,11672.339844,11794.150391,11573.870117,11787.379883,11787.379883,815170000
2011-01-17,11783.820313,11905.480469,11744.769531,11871.839844,11871.839844,799920000
2011-01-24,11873.429688,12020.519531,11803.040039,11823.700195,11823.700195,926210000
2011-01-31,11824.389648,12092.419922,11817.879883,12092.150391,12092.150391,796400000
2011-02-07,12092.379883,12285.940430,12092.299805,12273.259766,12273.259766,881250000
2011-02-14,12266.830078,12391.290039,12193.269531,12391.250000,12391.250000,796100000
2011-02-21,12389.740234,12389.820313,11983.169922,12130.450195,12130.450195,753750000
2011-02-28,12130.450195,12283.099609,12018.629883,12169.879883,12169.879883,854610000
2011-03-07,12171.089844,12257.820313,11936.320313,12044.400391,12044.400391,787500000
2011-03-14,12042.129883,12042.129883,11555.480469,11858.519531,11858.519531,1176310000
2011-03-21,11860.110352,12259.790039,11860.110352,12220.589844,12220.589844,654390000
2011-03-28,12221.190430,12419.709961,12173.509766,12376.719727,12376.719727,726180000
2011-04-04,12374.599609,12450.929688,12320.719727,12380.049805,12380.049805,720760000
2011-04-11,12380.429688,12444.000000,12163.860352,12341.830078,12341.830078,741540000
2011-04-18,12339.709961,12506.059570,12093.889648,12505.990234,12505.990234,710620000
2011-04-25,12505.990234,12832.830078,12446.049805,12810.540039,12810.540039,1000570000
2011-05-02,12810.160156,12876.000000,12521.280273,12638.740234,12638.740234,881460000
2011-05-09,12637.830078,12781.059570,12537.169922,12595.750000,12595.750000,877070000
2011-05-16,12594.769531,12642.900391,12378.839844,12512.040039,12512.040039,893710000
2011-05-23,12511.360352,12511.360352,12309.519531,12441.580078,12441.580078,717490000
2011-05-30,12443.400391,12574.290039,12104.030273,12151.259766,12151.259766,705420000
2011-06-06,12151.190430,12183.120117,11937.419922,11951.910156,11951.910156,814090000
2011-06-13,11945.330078,12120.799805,11862.530273,12004.360352,12004.360352,1027000000
2011-06-20,12004.280273,12217.330078,11874.940430,11934.580078,11934.580078,886570000
2011-06-27,11934.660156,12596.129883,11934.049805,12582.769531,12582.769531,793540000
2011-07-04,12569.870117,12753.889648,12539.209961,12657.200195,12657.200195,540220000
2011-07-11,12655.620117,12655.839844,12406.089844,12479.730469,12479.730469,792090000
2011-07-18,12475.110352,12751.429688,12296.230469,12681.160156,12681.160156,782010000
2011-07-25,12679.719727,12679.950195,12083.450195,12143.240234,12143.240234,836290000
2011-08-01,12144.219727,12282.419922,11139.000000,11444.610352,11444.610352,1295170000
2011-08-08,11433.929688,11434.089844,10604.070313,11269.019531,11269.019531,1928910000
2011-08-15,11269.849609,11529.669922,10801.410156,10817.650391,10817.650391,1192090000
2011-08-22,10820.370117,11406.389648,10820.370117,11284.540039,11284.540039,1197690000
2011-08-29,11286.650391,11716.839844,11211.349609,11240.259766,11240.259766,942140000
2011-09-05,11237.309570,11477.299805,10932.530273,10992.129883,10992.129883,784950000
2011-09-12,10990.009766,11532.469727,10824.759766,11509.089844,11509.089844,1177720000
2011-09-19,11506.820313,11550.219727,10597.139648,10771.480469,10771.480469,1065810000
2011-09-26,10771.780273,11369.299805,10771.780273,10913.379883,10913.379883,1015270000
2011-10-03,10912.099609,11232.049805,10404.490234,11103.120117,11103.120117,1114860000
2011-10-10,11104.559570,11646.830078,11104.559570,11644.490234,11644.490234,743320000
2011-10-17,11643.349609,11812.459961,11296.120117,11808.790039,11808.790039,941450000
2011-10-24,11807.959961,12284.309570,11682.519531,12231.110352,12231.110352,922310000
2011-10-31,12229.219727,12229.290039,11630.030273,11983.240234,11983.240234,842540000
2011-11-07,11983.019531,12187.509766,11736.929688,12153.679688,12153.679688,747030000
2011-11-14,12153.000000,12170.559570,11676.349609,11796.160156,11796.160156,651410000
2011-11-21,11795.549805,11795.700195,11231.429688,11231.650391,11231.650391,559230000
2011-11-28,11232.469727,12146.679688,11232.160156,12019.419922,12019.419922,942500000
2011-12-05,12021.540039,12257.669922,11966.219727,12184.259766,12184.259766,788320000
2011-12-12,12181.080078,12181.379883,11786.469727,11866.389648,11866.389648,1008650000
2011-12-19,11866.540039,12297.440430,11735.190430,12294.000000,12294.000000,695630000
2011-12-26,12293.469727,12328.469727,12140.169922,12217.559570,12217.559570,285070000
2012-01-02,12221.190430,12479.650391,12221.190430,12359.919922,12359.919922,587250000
2012-01-09,12359.309570,12514.690430,12311.790039,12422.059570,12422.059570,683390000
2012-01-16,12423.120117,12720.480469,12423.120117,12720.480469,12720.480469,705980000
2012-01-23,12720.250000,12841.950195,12580.120117,12660.459961,12660.459961,705960000
2012-01-30,12659.169922,12869.950195,12529.410156,12862.230469,12862.230469,699200000
2012-02-06,12860.719727,12924.709961,12743.559570,12801.230469,12801.230469,643140000
2012-02-13,12799.110352,12967.919922,12753.620117,12949.870117,12949.870117,728950000
2012-02-20,12949.339844,13013.820313,12882.669922,12982.950195,12982.950195,498900000
2012-02-27,12981.129883,13055.750000,12882.589844,12977.570313,12977.570313,674050000
2012-03-05,12977.339844,12977.339844,12734.860352,12922.019531,12922.019531,632840000
2012-03-12,12920.580078,13289.080078,12919.980469,13232.620117,13232.620117,981010000
2012-03-19,13231.940430,13269.709961,13002.769531,13080.730469,13080.730469,655630000
2012-03-26,13082.620117,13264.980469,13032.669922,13212.040039,13212.040039,700340000
2012-04-02,13211.360352,13297.110352,13012.459961,13060.139648,13060.139648,467300000
2012-04-09,13057.570313,13057.719727,12710.559570,12849.589844,12849.589844,650850000
2012-04-16,12850.879883,13131.360352,12850.799805,13029.259766,13029.259766,701720000
2012-04-23,13028.200195,13266.679688,12845.580078,13228.309570,13228.309570,627160000
2012-04-30,13228.309570,13338.660156,13022.339844,13038.269531,13038.269531,567920000
2012-05-07,13035.849609,13049.089844,12748.480469,12820.599609,12820.599609,696180000
2012-05-14,12818.490234,12818.860352,12336.759766,12369.379883,12369.379883,830530000
2012-05-21,12369.150391,12575.959961,12311.559570,12454.830078,12454.830078,647760000
2012-05-28,12454.830078,12611.610352,12107.480469,12118.570313,12118.570313,598420000
2012-06-04,12119.849609,12555.259766,12035.089844,12554.200195,12554.200195,618480000
2012-06-11,12553.809570,12774.700195,12398.480469,12767.169922,12767.169922,771130000
2012-06-18,12767.019531,12898.940430,12561.459961,12640.780273,12640.780273,712310000
2012-06-25,12639.799805,12880.389648,12450.169922,12880.089844,12880.089844,658810000
2012-07-02,12879.709961,12961.299805,12702.990234,12772.469727,12772.469727,368050000
2012-07-09,12772.019531,12830.290039,12492.250000,12777.089844,12777.089844,607170000
2012-07-16,12776.330078,12977.570313,12645.099609,12822.570313,12822.570313,693440000
2012-07-23,12820.450195,13117.740234,12521.839844,13075.660156,13075.660156,691740000
2012-07-30,13075.349609,13133.179688,12778.900391,13096.169922,13096.169922,575650000
2012-08-06,13099.879883,13215.969727,13094.959961,13207.950195,13207.950195,435410000
2012-08-13,13204.929688,13281.320313,13112.940430,13275.200195,13275.200195,482240000
2012-08-20,13274.580078,13330.759766,13027.200195,13157.969727,13157.969727,512700000
2012-08-27,13157.740234,13176.169922,12978.910156,13090.839844,13090.839844,478990000
2012-09-03,13092.150391,13320.269531,12977.089844,13306.639648,13306.639648,467330000
2012-09-10,13308.559570,13653.240234,13251.389648,13593.370117,13593.370117,677180000
2012-09-17,13588.570313,13647.099609,13503.000000,13579.469727,13579.469727,912470000
2012-09-24,13577.849609,13620.209961,13367.269531,13437.129883,13437.129883,644290000
2012-10-01,13437.660156,13661.870117,13424.919922,13610.150391,13610.150391,522630000
2012-10-08,13589.259766,13610.379883,13296.429688,13328.849609,13328.849609,476420000
2012-10-15,13329.540039,13588.730469,13312.219727,13343.509766,13343.509766,731390000
2012-10-22,13344.280273,13368.549805,13017.370117,13107.209961,13107.209961,604000000
2012-10-29,13107.440430,13289.450195,13052.070313,13093.160156,13093.160156,416330000
2012-11-05,13092.280273,13290.750000,12743.389648,12815.389648,12815.389648,635330000
2012-11-12,12815.929688,12898.250000,12471.490234,12588.309570,12588.309570,693000000
2012-11-19,12590.230469,13011.450195,12590.230469,13009.530273,13009.530273,429480000
2012-11-26,13008.450195,13062.559570,12765.320313,13025.580078,13025.580078,647950000
2012-12-03,13027.730469,13157.280273,12923.440430,13155.129883,13155.129883,640400000
2012-12-10,13154.889648,13329.440430,13118.459961,13135.009766,13135.009766,589360000
2012-12-17,13135.169922,13365.860352,13122.530273,13190.839844,13190.839844,977990000
2012-12-24,13190.150391,13190.379883,12926.860352,12938.110352,12938.110352,313260000
2012-12-31,12938.190430,13447.110352,12883.889648,13435.209961,13435.209961,544390000
2013-01-07,13436.129883,13496.679688,13293.129883,13488.429688,13488.429688,618480000
2013-01-14,13488.429688,13649.929688,13445.799805,13649.700195,13649.700195,784080000
2013-01-21,13649.700195,13895.980469,13622.959961,13895.980469,13895.980469,503870000
2013-01-28,13895.980469,14019.780273,13860.580078,14009.790039,14009.790039,610020000
2013-02-04,14009.790039,14022.620117,13852.200195,13992.969727,13992.969727,610760000
2013-02-11,13992.969727,14038.969727,13906.730469,13981.759766,13981.759766,633260000
2013-02-18,13981.759766,14058.269531,13834.400391,14000.570313,14000.570313,546210000
2013-02-25,14000.570313,14149.150391,13784.009766,14089.660156,14089.660156,694850000
2013-03-04,14089.660156,14413.169922,14030.370117,14397.070313,14397.070313,572130000
2013-03-11,14397.070313,14539.290039,14373.320313,14514.110352,14514.110352,806060000
2013-03-18,14514.110352,14546.820313,14382.089844,14512.030273,14512.030273,574950000
2013-03-25,14512.030273,14585.099609,14395.000000,14578.540039,14578.540039,467260000
2013-04-01,14578.540039,14684.490234,14434.429688,14565.250000,14565.250000,553000000
2013-04-08,14565.250000,14887.509766,14497.799805,14865.059570,14865.059570,619920000
2013-04-15,14865.059570,14865.059570,14444.030273,14547.509766,14547.509766,821260000
2013-04-22,14547.509766,14768.049805,14457.599609,14712.549805,14712.549805,680740000
2013-04-29,14712.549805,15009.589844,14687.049805,14973.959961,14973.959961,569000000
2013-05-06,14973.959961,15144.830078,14941.089844,15118.490234,15118.490234,543690000
2013-05-13,15113.419922,15357.400391,15053.459961,15354.400391,15354.400391,663740000
2013-05-20,15348.330078,15542.400391,15180.230469,15303.099609,15303.099609,665710000
2013-05-27,15307.330078,15521.490234,15115.570313,15115.570313,15115.570313,574680000
2013-06-03,15123.549805,15304.980469,14844.219727,15248.120117,15248.120117,701450000
2013-06-10,15247.809570,15300.639648,14953.450195,15070.179688,15070.179688,513550000
2013-06-17,15078.709961,15340.089844,14688.429688,14799.400391,14799.400391,942550000
2013-06-24,14795.790039,15075.009766,14551.269531,14909.599609,14909.599609,771490000
2013-07-01,14911.599609,15137.509766,14858.929688,15135.839844,15135.839844,392740000
2013-07-08,15137.219727,15498.389648,15137.219727,15464.299805,15464.299805,606230000
2013-07-15,15459.690430,15589.400391,15415.709961,15543.740234,15543.740234,697170000
2013-07-22,15543.969727,15604.219727,15405.160156,15558.830078,15558.830078,577080000
2013-07-29,15557.139648,15658.429688,15479.129883,15658.360352,15658.360352,565790000
2013-08-05,15651.980469,15655.209961,15346.650391,15425.509766,15425.509766,425180000
2013-08-12,15415.219727,15504.139648,15054.379883,15081.469727,15081.469727,533840000
2013-08-19,15076.790039,15106.389648,14880.839844,15010.509766,15010.509766,597690000
2013-08-26,15014.580078,15049.980469,14760.410156,14810.309570,14810.309570,555070000
2013-09-02,14801.549805,15009.839844,14777.480469,14922.500000,14922.500000,474100000
2013-09-09,14927.190430,15380.969727,14927.190430,15376.059570,15376.059570,486600000
